Date,Open,High,Low,Close,Adj Close,Volume
2015-07-14,19.910000,19.930000,19.629999,19.889999,19.433685,6230400
2015-07-15,19.840000,19.969999,19.570000,19.750000,19.296898,6643300
2015-07-16,19.870001,20.190001,19.799999,20.190001,19.726803,7071200
2015-07-17,20.120001,20.139999,19.809999,20.070000,19.609554,5509300
2015-07-20,20.070000,20.150000,19.650000,19.700001,19.248045,4710300
2015-07-21,19.660000,20.070000,19.660000,19.790001,19.335976,3743000
2015-07-22,19.650000,19.650000,19.170000,19.410000,18.964697,8911800
2015-07-23,19.450001,19.940001,19.410000,19.650000,19.199192,4247900
2015-07-24,19.790001,19.809999,19.340000,19.420000,18.974466,4721100
2015-07-27,19.250000,19.530001,19.090000,19.309999,18.866989,4810500
2015-07-28,19.360001,19.860001,19.160000,19.730000,19.277355,4957700
2015-07-29,19.690001,20.129999,19.610001,19.969999,19.511847,5817000
2015-07-30,19.920000,20.219999,19.920000,20.020000,19.560701,4754500
2015-07-31,20.100000,20.110001,19.830000,19.950001,19.492308,5458500
2015-08-03,20.110001,20.309999,19.850000,20.290001,19.824509,9928300
2015-08-04,20.219999,20.430000,20.139999,20.370001,19.902670,6502500
2015-08-05,20.870001,20.889999,20.540001,20.580000,20.107853,5865700
2015-08-06,20.530001,20.680000,20.110001,20.450001,19.980837,16391900
2015-08-07,22.459999,23.370001,21.879999,22.980000,22.452793,35131200
2015-08-10,22.820000,23.950001,22.680000,23.780001,23.234440,16557600
2015-08-11,23.430000,23.889999,23.430000,23.660000,23.117195,10858300
2015-08-12,23.280001,23.889999,23.280001,23.719999,23.175816,9601200
2015-08-13,23.750000,23.799999,23.459999,23.520000,22.980406,6922100
2015-08-14,23.500000,23.680000,23.360001,23.540001,22.999949,5364000
2015-08-17,23.500000,23.500000,23.100000,23.389999,22.853388,6847000
2015-08-18,23.219999,23.379999,22.900000,23.080000,22.644896,7177100
2015-08-19,23.049999,23.309999,22.740000,22.990000,22.556593,6231200
2015-08-20,22.730000,22.840000,22.049999,22.160000,21.742239,10673300
2015-08-21,22.000000,22.370001,21.450001,21.469999,21.065245,9566600
2015-08-24,20.270000,21.830000,20.000000,20.709999,20.319571,17057100
2015-08-25,21.620001,21.700001,20.280001,20.280001,19.897680,15567100
2015-08-26,20.940001,21.830000,20.780001,21.809999,21.398834,15374400
2015-08-27,22.040001,22.639999,21.910000,22.629999,22.203373,11594100
2015-08-28,22.629999,22.870001,22.469999,22.730000,22.301491,8023600
2015-08-31,22.620001,22.780001,22.389999,22.480000,22.056210,5459400
2015-09-01,21.830000,22.200001,21.400000,21.559999,21.153549,8835200
2015-09-02,22.150000,22.219999,21.780001,22.209999,21.791296,8601100
2015-09-03,22.540001,22.650000,22.230000,22.270000,21.850168,6563900
2015-09-04,21.889999,22.240000,21.740000,21.750000,21.339968,7199300
2015-09-08,22.280001,22.770000,22.190001,22.680000,22.252436,5961200
2015-09-09,22.750000,22.940001,22.180000,22.230000,21.810919,7226500
2015-09-10,22.100000,22.860001,22.000000,22.580000,22.154320,8926900
2015-09-11,22.330000,22.799999,22.240000,22.650000,22.222998,7539600
2015-09-14,22.760000,22.830000,22.570000,22.690001,22.262247,4811500
2015-09-15,22.700001,23.059999,22.629999,22.940001,22.507532,8177900
2015-09-16,22.900000,23.230000,22.730000,23.100000,22.664520,4337700
2015-09-17,23.500000,23.709999,23.260000,23.309999,22.870556,6717800
2015-09-18,22.990000,23.490000,22.850000,23.290001,22.850937,8123900
2015-09-21,23.320000,23.580000,23.200001,23.530001,23.086411,7046000
2015-09-22,23.020000,23.180000,22.770000,22.889999,22.458473,5708900
2015-09-23,22.910000,23.139999,22.820000,23.000000,22.566399,4040800
2015-09-24,22.860001,23.680000,22.500000,23.440001,22.998108,9561000
2015-09-25,23.730000,24.070000,23.379999,23.610001,23.164906,9242300
2015-09-28,23.610001,23.760000,23.150000,23.299999,22.860744,9889600
2015-09-29,23.549999,23.750000,23.219999,23.709999,23.263016,9518400
2015-09-30,23.930000,24.680000,23.790001,24.650000,24.185297,13859800
2015-10-01,24.650000,24.719999,23.469999,24.170000,23.714348,12232400
2015-10-02,24.040001,24.799999,23.790001,24.799999,24.332470,9653600
2015-10-05,24.959999,25.730000,24.830000,25.420000,24.940777,12050600
2015-10-06,25.150000,25.860001,25.049999,25.750000,25.264561,11330400
2015-10-07,25.809999,26.280001,25.389999,26.020000,25.529470,7753800
2015-10-08,25.910000,26.240000,25.469999,26.170000,25.676641,11501700
2015-10-09,26.030001,26.280001,25.580000,26.070000,25.578526,10581200
2015-10-12,26.100000,26.500000,25.910000,26.350000,25.853247,5689700
2015-10-13,26.139999,26.559999,26.049999,26.400000,25.902308,7461100
2015-10-14,26.430000,27.790001,26.400000,27.360001,26.844208,15303700
2015-10-15,27.410000,27.990000,27.129999,27.430000,26.912886,13151200
2015-10-16,27.520000,28.120001,27.450001,27.860001,27.334782,11209900
2015-10-19,27.950001,28.080000,27.490000,27.809999,27.285725,7367800
2015-10-20,27.690001,27.900000,27.480000,27.770000,27.246477,6610700
2015-10-21,27.940001,28.110001,27.360001,27.410000,26.893263,9657000
2015-10-22,27.730000,28.490000,27.690001,28.400000,27.864599,7672100
2015-10-23,28.650000,28.780001,28.219999,28.590000,28.051020,9544400
2015-10-26,28.610001,28.680000,28.200001,28.459999,27.923471,6185900
2015-10-27,28.320000,28.620001,28.299999,28.440001,27.903847,5206700
2015-10-28,28.620001,28.670000,28.200001,28.670000,28.129509,5425900
2015-10-29,28.209999,28.500000,27.629999,27.680000,27.158176,8176300
2015-10-30,27.980000,28.570000,27.770000,28.370001,27.835167,7529000
2015-11-02,28.459999,28.730000,28.290001,28.700001,28.158947,4752200
2015-11-03,28.530001,28.690001,28.180000,28.500000,27.962719,9419200
2015-11-04,28.420000,28.629999,27.900000,28.030001,27.501577,11050200
2015-11-05,28.170000,28.250000,27.629999,27.709999,27.187607,11970000
2015-11-06,30.450001,31.940001,29.820000,31.549999,30.955219,29306800
2015-11-09,31.240000,31.500000,30.969999,31.410000,30.817860,12314200
2015-11-10,31.000000,31.170000,30.150000,30.809999,30.229170,13806500
2015-11-11,30.830000,31.049999,30.400000,30.510000,29.934824,15497400
2015-11-12,30.440001,30.719999,30.270000,30.400000,29.826893,7277000
2015-11-13,30.430000,30.559999,29.650000,29.799999,29.238207,7323500
2015-11-16,30.190001,30.420000,29.950001,30.400000,29.826893,8607000
2015-11-17,30.480000,30.660000,30.270000,30.400000,29.826893,6426200
2015-11-18,30.410000,31.070000,30.080000,31.030001,30.560629,8755400
2015-11-19,31.139999,31.430000,30.889999,31.120001,30.649267,6351800
2015-11-20,31.350000,31.570000,31.160000,31.389999,30.915184,5993600
2015-11-23,31.650000,31.650000,30.809999,30.920000,30.452290,6063800
2015-11-24,30.920000,31.440001,30.780001,31.170000,30.698509,4885700
2015-11-25,31.110001,31.480000,31.020000,31.129999,30.659115,3457500
2015-11-27,31.190001,31.490000,31.030001,31.389999,30.915184,2174900
2015-11-30,31.420000,31.860001,31.389999,31.719999,31.240191,8181100
2015-12-01,32.000000,32.779999,31.969999,32.750000,32.254608,10237400
2015-12-02,32.799999,33.139999,32.430000,32.500000,32.008392,7356000
2015-12-03,32.759998,33.099998,32.270000,32.430000,31.939451,6166400
2015-12-04,32.430000,33.810001,32.430000,33.750000,33.239483,11468900
2015-12-07,33.740002,33.740002,33.009998,33.110001,32.609165,8339700
2015-12-08,32.700001,33.700001,32.490002,33.560001,33.052357,7862200
2015-12-09,33.549999,33.750000,32.369999,32.709999,32.215210,9316900
2015-12-10,32.810001,33.160000,32.700001,32.980000,32.481133,5902200
2015-12-11,32.650002,32.880001,32.419998,32.490002,31.998549,5683000
2015-12-14,32.520000,32.750000,32.180000,32.570000,32.077335,6897300
2015-12-15,32.939999,33.200001,32.759998,32.970001,32.471275,7682400
2015-12-16,33.040001,33.279999,32.750000,33.169998,32.668259,5908900
2015-12-17,33.220001,33.560001,32.650002,32.669998,32.175816,6354000
2015-12-18,32.439999,32.770000,32.099998,32.139999,31.653835,9897400
2015-12-21,32.490002,32.930000,32.200001,32.900002,32.402344,7105400
2015-12-22,33.000000,33.259998,32.730000,32.930000,32.431889,3233800
2015-12-23,32.980000,33.189999,32.919998,33.060001,32.559914,3063100
2015-12-24,32.959999,33.250000,32.910000,33.169998,32.668259,1311200
2015-12-28,32.820000,33.139999,32.360001,33.139999,32.638706,3550600
2015-12-29,33.160000,33.779999,33.070000,33.680000,33.170540,5091500
2015-12-30,33.650002,33.939999,33.380001,33.389999,32.884930,4508600
2015-12-31,33.340000,33.490002,32.959999,32.959999,32.461430,3713200
2016-01-04,32.290001,32.580002,32.040001,32.369999,31.880356,8951900
2016-01-05,32.980000,33.439999,32.500000,32.889999,32.392487,12256800
2016-01-06,32.349998,32.500000,31.160000,31.530001,31.053066,11233600
2016-01-07,30.740000,30.950001,29.879999,30.280001,29.821972,16132600
2016-01-08,30.670000,30.700001,29.570000,29.629999,29.181805,9961800
2016-01-11,29.660000,29.889999,29.150000,29.680000,29.231045,10234300
2016-01-12,30.209999,30.620001,29.969999,30.180000,29.723484,11733900
2016-01-13,30.410000,30.610001,29.230000,29.260000,28.817402,12041800
2016-01-14,28.660000,29.000000,27.820000,28.670000,28.236320,15005900
2016-01-15,27.520000,27.850000,26.639999,27.110001,26.699924,21036300
2016-01-19,27.670000,28.450001,27.219999,27.330000,26.916595,11428500
2016-01-20,26.809999,27.830000,26.450001,27.480000,27.064323,12029500
2016-01-21,27.780001,28.230000,27.209999,27.799999,27.379486,12036400
2016-01-22,28.330000,28.639999,28.270000,28.450001,28.019653,6449900
2016-01-25,28.440001,28.770000,28.360001,28.420000,27.990107,6768200
2016-01-26,28.480000,28.820000,28.190001,28.700001,28.265873,5698600
2016-01-27,28.660000,28.750000,27.820000,28.360001,27.931013,5792500
2016-01-28,28.590000,28.690001,27.500000,28.049999,27.625702,6919400
2016-01-29,28.290001,29.350000,28.180000,29.290001,28.846947,7762600
2016-02-01,29.260000,29.450001,29.010000,29.299999,28.856798,7247100
2016-02-02,29.000000,29.150000,27.860001,28.059999,27.635551,8547700
2016-02-03,28.280001,28.450001,27.549999,28.200001,27.773436,8169300
2016-02-04,28.240000,28.850000,27.930000,28.209999,27.783279,8684600
2016-02-05,28.020000,28.330000,26.350000,26.430000,26.030209,15010700
2016-02-08,26.030001,26.160000,24.850000,25.219999,24.838512,15221300
2016-02-09,24.920000,26.549999,24.799999,25.490000,25.104429,10572700
2016-02-10,25.650000,26.389999,25.290001,25.430000,25.045336,8395000
2016-02-11,24.780001,25.559999,24.780001,25.299999,24.917301,8503600
2016-02-12,25.700001,25.780001,24.750000,25.730000,25.340797,8520400
2016-02-16,26.100000,27.030001,26.020000,26.990000,26.581739,12133800
2016-02-17,27.330000,27.920000,27.219999,27.660000,27.241604,19286700
2016-02-18,29.930000,30.980000,29.900000,30.040001,29.585602,26716500
2016-02-19,29.879999,30.709999,29.650000,30.440001,29.979549,13140700
2016-02-22,30.879999,31.870001,30.820000,31.520000,31.043215,11241700
2016-02-23,31.270000,31.900000,31.120001,31.600000,31.122005,9234500
2016-02-24,31.469999,31.870001,30.600000,31.820000,31.338678,8421300
2016-02-25,31.940001,32.049999,31.320000,31.889999,31.407618,8727900
2016-02-26,32.040001,32.119999,31.360001,31.680000,31.200794,9049100
2016-02-29,31.610001,32.020000,31.340000,31.360001,30.998159,8083600
2016-03-01,31.440001,32.750000,31.389999,32.750000,32.372124,8717500
2016-03-02,32.570000,33.060001,32.509998,32.939999,32.559925,5845300
2016-03-03,32.900002,33.040001,32.209999,32.650002,32.273277,7544400
2016-03-04,32.900002,32.930000,32.299999,32.549999,32.174427,4382600
2016-03-07,32.369999,32.590000,31.920000,32.340000,31.966854,5999200
2016-03-08,32.009998,32.200001,31.650000,31.750000,31.383659,6873500
2016-03-09,32.029999,32.080002,31.320000,31.730000,31.363888,5569700
2016-03-10,31.920000,32.099998,31.040001,31.680000,31.314468,7135600
2016-03-11,32.150002,32.230000,31.770000,32.220001,31.848240,6935000
2016-03-14,32.070000,32.430000,31.920000,32.299999,31.927311,4757800
2016-03-15,32.130001,32.340000,31.570000,32.139999,31.769157,5655400
2016-03-16,31.900000,33.209999,31.750000,33.099998,32.718082,9091100
2016-03-17,32.980000,33.139999,32.369999,32.820000,32.441319,8842000
2016-03-18,33.209999,34.250000,33.000000,33.810001,33.419895,13637800
2016-03-21,33.509998,33.919998,33.150002,33.910000,33.518734,8444500
2016-03-22,33.799999,34.090000,33.430000,33.849998,33.459427,6050300
2016-03-23,34.000000,34.680000,33.849998,34.430000,34.032742,10725200
2016-03-24,34.119999,34.540001,34.009998,34.480000,34.082165,6123900
2016-03-28,34.419998,34.980000,34.380001,34.830002,34.428123,6634700
2016-03-29,34.680000,35.470001,34.599998,35.389999,34.981663,6543400
2016-03-30,35.520000,36.250000,35.500000,35.759998,35.347385,9417500
2016-03-31,35.919998,36.000000,35.349998,35.630001,35.218887,9497100
2016-04-01,35.410000,36.169998,35.139999,36.150002,35.732891,8707300
2016-04-04,36.450001,36.639999,35.660000,35.799999,35.386925,9848500
2016-04-05,35.480000,36.080002,35.340000,35.750000,35.337509,8489200
2016-04-06,35.299999,35.820000,34.630001,35.799999,35.386925,11321200
2016-04-07,35.570000,35.889999,35.279999,35.430000,35.021202,9452600
2016-04-08,35.720001,35.950001,35.310001,35.660000,35.248547,6398400
2016-04-11,35.869999,36.470001,35.759998,35.880001,35.466007,9688100
2016-04-12,36.000000,36.049999,35.139999,35.840000,35.426464,7313600
2016-04-13,36.000000,36.750000,36.000000,36.740002,36.316086,8767900
2016-04-14,36.639999,37.000000,36.490002,36.840000,36.414925,10409800
2016-04-15,36.830002,37.459999,36.709999,37.130001,36.701584,10924300
2016-04-18,37.060001,37.060001,36.610001,36.970001,36.543427,7680600
2016-04-19,37.110001,37.180000,36.080002,36.310001,35.891048,7728800
2016-04-20,36.250000,36.669998,36.209999,36.450001,36.029434,5004300
2016-04-21,36.459999,36.630001,36.250000,36.410000,35.989891,4457000
2016-04-22,36.529999,36.779999,36.150002,36.270000,35.851513,5588500
2016-04-25,36.279999,36.650002,36.180000,36.450001,36.029434,4799300
2016-04-26,36.669998,37.090000,36.320000,36.480000,36.059078,5363400
2016-04-27,36.389999,37.330002,36.320000,37.310001,36.879509,8809900
2016-04-28,37.080002,37.299999,36.110001,36.200001,35.782314,9530600
2016-04-29,36.049999,36.130001,35.139999,35.529999,35.120049,8047600
2016-05-02,35.869999,36.220001,35.700001,36.000000,35.584621,6401900
2016-05-03,35.590000,35.740002,35.259998,35.570000,35.159580,5600600
2016-05-04,35.139999,35.169998,34.400002,34.759998,34.358929,13133100
2016-05-05,35.049999,35.380001,34.709999,34.970001,34.566505,6172100
2016-05-06,34.910000,35.419998,34.840000,35.330002,34.922356,4581000
2016-05-09,35.419998,35.570000,34.990002,35.279999,34.872932,8333400
2016-05-10,35.500000,36.020000,35.160000,35.959999,35.545086,6712100
2016-05-11,36.070000,36.459999,35.869999,36.060001,35.643932,8204400
2016-05-12,36.320000,36.480000,34.930000,35.570000,35.159580,16763500
2016-05-13,39.189999,41.000000,39.000000,40.980000,40.507164,52756400
2016-05-16,40.669998,42.799999,40.540001,42.189999,41.703194,24325800
2016-05-17,42.000000,42.580002,41.459999,42.279999,41.792156,15709800
2016-05-18,42.000000,43.849998,42.000000,43.360001,42.859695,13526800
2016-05-19,43.189999,43.860001,43.130001,43.549999,43.047504,9972000
2016-05-20,43.820000,44.509998,43.750000,44.330002,43.818512,9777100
2016-05-23,44.520000,44.689999,44.130001,44.400002,43.887707,10324100
2016-05-24,44.419998,45.500000,44.299999,45.360001,44.953053,10394700
2016-05-25,45.500000,45.689999,44.810001,45.169998,44.764759,11451900
2016-05-26,45.250000,45.980000,45.119999,45.650002,45.240456,7726200
2016-05-27,45.700001,45.970001,45.549999,45.900002,45.488209,6935400
2016-05-31,46.099998,46.820000,46.070000,46.720001,46.300854,10313100
2016-06-01,46.500000,47.259998,46.360001,46.810001,46.390049,9678300
2016-06-02,47.060001,47.540001,46.599998,47.139999,46.717087,8176500
2016-06-03,46.680000,46.740002,45.660000,46.480000,46.063007,11526900
2016-06-06,46.599998,46.959999,46.000000,46.240002,45.825161,8062800
2016-06-07,46.520000,46.779999,46.310001,46.330002,45.914356,4835000
2016-06-08,46.340000,46.509998,45.799999,46.180000,45.765694,5865400
2016-06-09,46.020000,47.450001,45.919998,47.380001,46.954933,11804200
2016-06-10,46.820000,47.240002,46.139999,46.200001,45.785526,10000600
2016-06-13,46.250000,47.700001,46.250000,46.790001,46.370228,11889700
2016-06-14,46.680000,47.099998,46.160000,46.880001,46.459419,7458600
2016-06-15,47.270000,47.770000,46.750000,47.360001,46.935108,7525900
2016-06-16,47.009998,47.630001,46.549999,47.549999,47.123409,6161400
2016-06-17,47.610001,47.619999,46.529999,46.720001,46.300854,11775000
2016-06-20,47.470001,48.169998,47.439999,47.560001,47.133324,7344200
2016-06-21,47.759998,47.889999,47.200001,47.270000,46.845921,5312700
2016-06-22,47.369999,47.680000,47.150002,47.230000,46.806274,5065500
2016-06-23,47.680000,48.540001,47.650002,48.490002,48.054977,7447000
2016-06-24,46.500000,47.360001,45.299999,45.730000,45.319729,25442100
2016-06-27,45.349998,45.700001,44.570000,45.240002,44.834137,11227200
2016-06-28,46.099998,46.150002,45.270000,45.900002,45.488209,9548000
2016-06-29,46.299999,47.009998,46.180000,46.650002,46.231483,7973300
2016-06-30,46.730000,47.299999,46.349998,47.009998,46.588249,10773500
2016-07-01,46.750000,47.360001,46.500000,46.660000,46.241390,5462200
2016-07-05,46.400002,47.430000,46.029999,47.349998,46.925201,9277100
2016-07-06,47.020000,47.930000,46.779999,47.650002,47.222507,6827600
2016-07-07,47.970001,49.060001,47.750000,48.889999,48.451385,9871400
2016-07-08,49.410000,51.090000,49.220001,50.849998,50.393799,12048300
2016-07-11,51.580002,52.400002,51.520000,52.020000,51.553303,11219400
2016-07-12,52.599998,53.279999,51.939999,52.799999,52.326309,10919000
2016-07-13,52.900002,53.200001,52.700001,52.779999,52.306484,8115100
2016-07-14,53.060001,53.799999,52.619999,53.320000,52.841644,7922300
